"gene_id","gene_name","1373-liver","1373-lung","1394-liver","1394-lung","1398-liver","1398-lung","1399-liver","1399-lung","1548-lung","6843-liver","6843-lung","6844-liver","6844-lung","997-lung"
"ENSMUSG00000054091","1810037I17Rik",118.132679,224.115746,118.451897,244.452024,186.839517,310.495255,147.90524,128.696607,236.106209,177.952618,134.442654,174.972539,117.801178,289.847384
"ENSMUSG00000054099","Slc25a40",13.954352,15.518593,14.688723,15.551258,14.516322,7.278377,11.998251,20.708329,20.998434,23.52953,7.089772,9.349102,11.403743,11.806421
"ENSMUSG00000054102","Nlrp9a",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054106","Try4",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054115","Skp2",37.781195,28.903119,44.240758,16.281603,29.191119,12.823123,28.16862,20.417812,33.220817,28.793516,25.165338,17.289709,30.576838,19.601172
"ENSMUSG00000054116","E130116L18Rik",0,0,0,0.43369,2.051819,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054117","Zdhhc25",0,0,0,0,0,0,0,0,0,0,0,0.058014,0,0
"ENSMUSG00000054128","H2-T3",0.053184,0.625701,0.376406,1.058463,0.26505,1.141196,0,0.191809,0.553456,0.233636,0.076262,0.139016,0.090384,0.054838
"ENSMUSG00000054134","Umodl1",0,0.028372,0.114254,0.060657,0,0,0.065413,0.589815,0,0,0,0.028958,0.252735,0.04492
"ENSMUSG00000054136","Adm2",0.188058,6.230749,0.14143,1.310273,16.130689,0.772682,2.641622,1.083513,7.066886,1.663275,1.438867,2.809513,0.613067,0.463268
"ENSMUSG00000054141","Olfr24",0,0,0,0,0,0.037639,0,0,0,0,0,0.02347,0,0
"ENSMUSG00000054142","Vmn1r236",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054146","Krt15",0,0,0,0,0,0,0.034289,0,4.2049,0.125782,0,0.041094,0,0
"ENSMUSG00000054150","Syne3",3.068156,9.34128,2.717376,10.032995,5.068475,0.884279,5.921396,6.389816,6.090712,6.357663,0.93779,1.705905,8.312223,1.600041
"ENSMUSG00000054156","Gm4894",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054160","Nkx2-4",0,0.031339,0.366158,0,0,0,0.059673,0.057397,0,0,0,0,0,0
"ENSMUSG00000054161","Fam83e",0.360637,3.342906,0.491924,30.613966,0.528911,17.486365,6.523611,0.6165,3.563187,25.445001,0.309603,9.677407,0.792126,21.377899
"ENSMUSG00000054162","Spock3",10.640691,115.627531,15.694335,97.34787,47.228454,20.647891,48.552609,20.511984,87.52392,121.173793,18.425161,26.594616,10.545575,71.713113
"ENSMUSG00000054169","Ceacam10",0,18.69892,0.616922,54.839461,1.369219,41.694588,11.695247,8.226996,7.916516,17.351511,11.449012,54.896909,2.023064,163.042723
"ENSMUSG00000054178","Gm9938",6.307232,9.520303,4.813908,4.958884,9.959922,0.041203,5.008158,9.865434,7.570294,4.851856,3.350146,2.120256,6.031853,4.115916
"ENSMUSG00000054191","Klf1",1.166349,0.686022,0.866868,0.399018,0.42885,0.409419,0.248473,0.843358,0.212539,0.629481,0.178044,0.248615,0.426645,0.497062
"ENSMUSG00000054196","Cthrc1",3.036765,2.592007,15.637489,2.882575,13.165599,1.643377,9.982686,26.184427,1.267662,5.176324,21.158791,9.953918,14.163565,1.166779
"ENSMUSG00000054199","Gon4l",19.897709,23.301016,25.402939,18.098383,19.563623,19.004903,25.710114,27.66451,23.541942,27.811215,34.645023,28.920062,28.05876,23.350888
"ENSMUSG00000054200","Ffar4",12.76412,73.223789,22.91065,59.142817,61.54566,39.954733,18.305891,52.456939,60.591401,50.82564,25.211076,61.088962,50.989606,49.986447
"ENSMUSG00000054203","Ifi205",0.623796,0.427145,0.644086,5.47093,0.46574,4.003845,0.133668,1.550926,4.775975,1.018983,0.058336,1.271578,0.15221,0.129472
"ENSMUSG00000054204","Alkal2",0.194918,0.048391,0.118876,0,0,0,0.040703,0.095451,0,0.049888,0.155121,0,0,0
"ENSMUSG00000054206","Gzmm",1.0675,1.829039,2.458568,2.074521,1.690556,2.990696,3.196273,2.741143,1.733183,2.924296,3.415246,2.597639,1.884063,3.35101
"ENSMUSG00000054215","Sprr2k",0,1.02918,0,0,0,0,0,0,3.011764,0,0,0,0,0
"ENSMUSG00000054226","Tprkb",51.916367,45.328324,50.004721,44.737132,44.073254,28.362343,65.69072,65.564103,44.256774,79.76982,36.257921,33.323992,56.338429,48.758364
"ENSMUSG00000054236","Olfr481",0,0,0,0,0,0.012147,0,0,0,0,0,0,0,0
"ENSMUSG00000054237","Fra10ac1",22.58736,29.285509,22.064632,23.736298,27.844337,22.023606,13.152618,20.677322,31.084369,15.96888,19.741102,19.864537,15.980133,19.766896
"ENSMUSG00000054252","Fgfr3",29.743121,4.953162,29.743553,13.593099,0.747853,10.372616,7.019124,6.944251,4.682383,3.012768,71.154079,20.778838,4.519746,7.996801
"ENSMUSG00000054256","Msi1",14.490063,20.119319,27.992141,16.647344,19.386175,8.429187,41.4707,39.081376,9.694112,49.927022,27.546266,15.214879,44.345849,9.529748
"ENSMUSG00000054263","Lifr",3.13134,22.28389,7.585322,8.35994,10.497064,6.041916,12.866193,7.013232,10.853653,11.199666,1.803914,6.292811,4.156276,2.433892
"ENSMUSG00000054266","Serpinb9d",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054272","Zscan4c",0.027453,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054277","Arfgap3",14.614186,50.942935,24.754359,55.046436,29.662612,59.248991,58.691037,51.126534,49.106096,38.12443,33.438136,37.146152,29.192006,65.747773
"ENSMUSG00000054280","Prr14l",11.145688,16.348013,8.391216,9.197974,12.071525,3.622807,6.929861,17.810777,14.020963,17.97632,8.078679,7.779418,11.538092,12.001245
"ENSMUSG00000054293","P2ry10b",0.136111,0.117776,0.227735,3.838583,0.046598,0.44388,0.045415,0.164369,0.321527,0.140091,0.222215,0.707011,0.099305,1.086361
"ENSMUSG00000054302","Eapp",23.029281,28.63906,26.309767,22.139616,19.272393,17.827047,29.600256,31.823718,27.495702,27.775919,18.474473,17.304934,25.30707,11.704996
"ENSMUSG00000054304","D130007C19Rik",1.486807,1.391154,0.859451,0.389707,1.31232,1.699379,1.558973,0.642593,1.498074,1.236235,0.693999,0.740804,2.391935,0.83821
"ENSMUSG00000054309","Cpsf3",67.074224,57.020436,62.518016,50.336815,55.789879,40.982379,65.314357,60.989098,57.472523,42.71309,49.062792,40.095227,60.078697,33.368835
"ENSMUSG00000054310","Obox1",0,0,0.055227,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054312","Mrps21",195.212723,179.474265,219.389679,182.494126,240.011863,441.49295,107.444831,184.67713,239.076361,142.309109,311.145164,274.160609,203.95336,225.91105
"ENSMUSG00000054320","Lrrc36",0.031441,0,0.116679,1.043366,0,2.078545,0.066937,0.036938,1.112181,1.36538,0,0.04068,0.183397,0.624674
"ENSMUSG00000054321","Taf4b",1.152523,0.624998,0.554129,0.964971,1.04164,0.422457,0.33565,0.750941,0.598735,0.479076,1.357948,1.641382,1.009038,3.260944
"ENSMUSG00000054325","Lce3a",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054342","Kcnn4",1.574995,1.101134,0.463485,8.969434,0.178965,6.268085,0.265235,0.475076,1.928166,0.772665,0.184552,2.03138,0.952064,0.883968
"ENSMUSG00000054360","Bsx",0.017003,0.085417,0.105211,0.039234,0.121585,0.196731,0.072687,1.504872,1.179343,1.275795,0.094175,0.391671,0.272827,0
"ENSMUSG00000054362","Lexm",0,0.137745,0.071439,0.252551,0.10809,0,0.373628,0.751612,0.233678,0.13788,0.050471,0.137575,0.102353,0
"ENSMUSG00000054364","Rhob",52.598757,52.58261,54.982895,66.727742,42.012646,35.423152,67.284884,65.549128,39.13625,67.45633,44.412731,46.602692,64.419718,343.794348
"ENSMUSG00000054379","2410024N13Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054381","Zfp747",2.450028,4.865902,6.001169,9.142926,5.908569,6.636821,9.446759,8.343765,6.479221,10.872072,5.659017,4.715034,7.789204,10.321579
"ENSMUSG00000054383","Pnma1",1.84422,4.16789,1.706233,3.192419,1.09887,1.983497,7.498201,2.669384,3.269674,9.153277,1.464285,1.787294,3.033186,1.807371
"ENSMUSG00000054385","Ceacam2",0.145489,0.80956,0.934041,0,0.08281,0,0.02412,0.174991,0.438561,0.697297,0,0.541717,0.1303,0
"ENSMUSG00000054387","Mdm4",100.544824,89.804289,98.11997,37.590619,99.383727,37.791241,82.913639,80.676047,83.265389,84.367159,37.913813,40.023376,104.878572,26.937184
"ENSMUSG00000054400","Cklf",23.049076,42.898898,29.37288,28.913759,43.918823,37.694895,24.636706,32.817183,48.814228,28.504659,31.391904,38.233338,51.308118,24.489569
"ENSMUSG00000054404","Slfn5",1.637414,1.679516,1.238873,5.386375,0.788999,3.097686,1.577684,2.550008,3.955759,2.344736,1.088792,5.619223,1.261328,3.95121
"ENSMUSG00000054405","Dnajc8",557.753928,432.509945,492.878183,164.611178,371.398922,118.397108,209.611712,148.780304,371.132161,174.588121,173.9709,161.199745,230.07234,151.419441
"ENSMUSG00000054406","Olfr411",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054408","Spcs3",42.112082,157.699431,57.709581,206.544364,125.66532,115.255538,129.810012,122.538578,123.667289,230.311595,84.224235,118.492613,83.71293,96.578254
"ENSMUSG00000054409","Tmem74",4.052386,0.665915,6.018445,1.007379,1.573832,0.191013,0.598117,0.063965,1.468446,1.497715,0.927915,0.495974,7.226564,1.118252
"ENSMUSG00000054414","Slc30a7",7.021585,11.022401,7.737066,12.416454,12.882652,12.161455,15.548724,15.54418,15.347866,17.2087,10.801344,15.012896,10.174028,7.550799
"ENSMUSG00000054417","Cyp3a44",0.064534,0,0,0,0,0,0.330122,0.03846,0,0,0.091477,0,0,0
"ENSMUSG00000054422","Fabp1",551.162826,1.627697,214.591507,8.679127,3.776741,2.946043,66.518575,3.867333,5.853604,2.053898,242.410291,3.921612,214.463138,2.887033
"ENSMUSG00000054423","Cadps",37.387395,40.1975,53.096674,22.554657,36.86006,9.902556,34.850997,39.418193,27.898084,38.282949,29.83483,27.847268,90.337601,21.408921
"ENSMUSG00000054428","Atpif1",2249.697967,1649.058685,1966.70331,578.623363,1739.12964,460.380242,984.876168,643.450691,1822.215287,751.963639,985.460253,831.119797,1062.799719,639.059032
"ENSMUSG00000054431","Olfr450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054434","Tmem120b",6.568341,10.347486,15.791071,9.647328,10.544882,8.58436,18.327217,16.274265,17.118794,10.537069,16.054857,15.832024,23.231605,13.351259
"ENSMUSG00000054435","Gimap4",5.341296,4.654981,4.357797,9.826205,6.53013,17.96498,2.799054,4.314882,8.575155,5.694771,2.128327,9.265278,5.870452,5.842346
"ENSMUSG00000054446","Cpa1",0,0.416169,0.073138,0,0.147753,0.421467,0.15278,0.127007,0.480365,0.801405,0,0.046769,0.052502,0
"ENSMUSG00000054450","Gm9945",0,0,0,0,0,0,0.670187,0,0,0.238123,0,0,0.137625,0
"ENSMUSG00000054452","Aes",583.362019,635.654197,647.743803,621.502284,687.043603,852.980903,583.591395,540.249581,676.49634,611.616882,430.014571,349.712456,588.629048,646.617248
"ENSMUSG00000054453","Sytl5",1.288491,4.214421,2.568769,9.689056,0.347262,1.39104,0.804931,11.526778,2.915708,2.608292,1.11019,0.808759,11.390395,3.491673
"ENSMUSG00000054455","Vapb",34.586694,56.105142,37.622282,66.336169,105.977781,26.241534,66.618156,100.88023,51.235548,71.999208,52.80171,55.800587,55.682296,77.939549
"ENSMUSG00000054459","Vsnl1",0.077257,0,0.038824,0.481975,0,0.374577,0,0.091384,0.101031,0.097916,0.28068,0,1.56338,1.908501
"ENSMUSG00000054469","Lclat1",6.644796,16.80553,10.19233,21.589574,9.759124,6.293956,15.918505,24.320846,12.418179,14.775112,7.054816,9.607205,15.908696,19.171091
"ENSMUSG00000054474","Thnsl2",3.678819,1.308635,5.381848,3.435171,0.605308,3.903879,2.373706,6.112222,2.372718,3.756795,3.713283,4.588039,8.115384,1.087132
"ENSMUSG00000054477","Kcnn2",10.764735,1.36524,9.981082,1.650254,2.556687,2.289444,0.936351,1.251088,4.797873,1.715975,2.973321,1.934927,5.254073,3.422955
"ENSMUSG00000054484","Tmem62",5.866808,10.238906,4.671723,13.774858,10.573321,22.126674,12.315346,17.32235,11.386667,21.47636,14.32294,19.214901,11.980938,13.347534
"ENSMUSG00000054497","Tas2r130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054498","Olfr308",0,0,0,0,0,0.016853,0,0,0.022801,0,0,0,0,0
"ENSMUSG00000054499","Dedd2",13.353182,35.864694,17.614761,35.732023,22.870858,44.460265,66.421662,44.692709,28.827658,72.364647,12.346457,15.310521,30.405959,36.908779
"ENSMUSG00000054509","Parp4",10.18599,23.312607,19.122123,23.856645,13.599214,69.261909,37.13694,25.288597,15.753067,30.234064,21.736633,21.209778,30.388543,14.898907
"ENSMUSG00000054517","Trim65",3.227673,2.464228,2.363202,3.976099,1.661554,3.834773,2.217783,4.639282,2.39764,3.784575,3.727904,3.519442,4.460781,4.149634
"ENSMUSG00000054519","Zfp867",5.356416,8.552235,6.339235,7.612901,7.757535,4.114576,10.776972,10.061364,9.152981,9.340705,8.324889,7.36732,8.152452,5.323792
"ENSMUSG00000054520","Sh3bp2",8.52344,5.57329,17.447537,9.450849,4.553271,7.159355,5.377893,7.079385,6.361774,6.857568,8.266632,7.96722,27.883368,11.287687
"ENSMUSG00000054523","Ms4a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054526","Olfr1500",0,0.038473,0,0,0,0,0,0,0,0,0,0.041454,0,0
"ENSMUSG00000054537","Tmprss11e",0.144956,0,0.018211,0.222877,0,0.156944,0,0,0.023836,0,0.07688,0.022998,0,0.075929
"ENSMUSG00000054545","Ugt1a6a",3.027704,3.799089,7.653459,15.911686,0,7.245523,0.618924,6.078557,4.522396,3.447824,4.804192,1.894913,5.496113,2.442857
"ENSMUSG00000054555","Adam12",0.719983,0.254392,9.508631,0.390119,0.674083,0.277966,0.44289,0.130111,0.916157,0.589853,0.556046,1.419785,16.081902,0.336299
"ENSMUSG00000054568","Usp17la",0.046416,0.087547,0.022548,0.054621,0.115106,0.254013,0.346714,0.106337,0.141652,0.056402,0.064006,0.158871,0.0981,0.031495
"ENSMUSG00000054580","Pla2r1",1.107898,0.290796,0.591375,0.920291,1.001523,0.411992,0.550148,0.955441,0.45915,1.053094,0.203804,0.631358,0.331742,0.093598
"ENSMUSG00000054582","Pabpc1l",3.510055,8.940829,4.93085,41.890916,11.052215,13.658971,22.401617,10.774742,22.182475,16.464296,1.841402,7.071746,10.866861,10.026839
"ENSMUSG00000054589","Gm9949",0,0.086772,0.343159,0.643818,0,0.498835,0.071733,0.078778,0.177083,0.697871,0,0.344695,0.59064,0.135504
"ENSMUSG00000054594","Oscar",0.071759,0.045809,0.036074,0,0.03644,0.040689,0,0,0.093144,0,0,0,0,0.580179
"ENSMUSG00000054598","9130230L23Rik",0.042161,0.271629,0.015972,0.25244,0,0.281554,0,1.1407,0.401085,0.36032,0.473021,0.107968,0,0.228025
"ENSMUSG00000054604","Cggbp1",49.951235,73.220636,89.213723,70.045085,50.62105,21.53373,49.137902,32.759697,64.321342,85.437918,37.195592,37.167841,90.563476,81.468562
"ENSMUSG00000054611","Kdm2a",31.629527,47.024191,38.663684,32.059667,39.398975,18.118901,24.5903,39.903348,41.712247,31.805474,25.409076,24.092884,55.852369,41.698682
"ENSMUSG00000054612","Mgmt",2.748575,0.514939,1.619521,3.935482,1.814248,4.230894,2.479624,2.095734,1.056665,4.656201,2.236842,2.291565,1.210295,3.491917
"ENSMUSG00000054619","Mettl7a1",11.761499,18.254698,16.907652,97.878351,3.436044,90.029939,16.370007,30.377551,29.695675,20.888151,10.556515,8.545359,18.252066,30.167407
"ENSMUSG00000054626","Xlr",8.13088,2.040238,58.076692,5.251194,0.340076,4.275681,2.452752,14.34856,7.328766,2.713505,1.443792,4.708655,0.730396,1.270101
"ENSMUSG00000054630","Ugt2b5",14.776512,0.187741,21.167434,0.31551,0.223234,0.038316,1.371673,0.08676,0.332199,0.137285,16.820876,0.45858,27.244691,0.305127
"ENSMUSG00000054640","Slc8a1",11.999122,22.684117,8.11816,26.428142,13.638527,1.87913,10.600844,12.077155,13.654355,11.715206,5.411502,5.337929,19.55151,26.498761
"ENSMUSG00000054641","Mmrn1",0.125626,0.275308,0.025477,0.908379,0.051783,1.046905,0.116686,0.587685,1.376605,3.010804,0.017941,0.03228,0.109999,0.51921
"ENSMUSG00000054648","Zfp869",25.554386,30.106463,26.41054,31.696123,27.689152,11.943352,37.470374,36.387489,33.078293,39.596254,23.511695,24.233272,33.562493,36.239954
"ENSMUSG00000054659","Pm20d2",0.339186,0.881653,4.564807,0.883353,0.953848,0.211901,2.31175,5.117795,0.788328,1.783054,0.457345,0.430891,3.34086,0.199449
"ENSMUSG00000054662","Ano9",1.00538,166.007858,1.322855,74.624985,78.545189,55.847961,134.306586,127.11679,109.364485,209.043238,58.619077,77.202322,11.123752,134.150497
"ENSMUSG00000054666","Olfr63",0.492797,0.370606,1.045467,0.079932,0.142092,0.589535,0.266238,0.528368,0.333753,0.321864,0.241056,0.335985,0.46327,0.251696
"ENSMUSG00000054667","Irs4",0.073082,0.08222,0.016627,0.019063,0,0.010185,0.008611,0.028476,0.042719,0.010372,0.056946,0.052071,0.118484,0.016258
"ENSMUSG00000054672","5830411N06Rik",0.020533,0,0.076956,0.093127,0,1.314055,0.10799,0.015403,0.074971,0.202849,0,0.064681,0.388391,0.041507
"ENSMUSG00000054675","Tmem119",1.744626,2.722299,1.93007,6.581216,0.429158,4.269266,5.563286,6.303368,2.88134,3.018711,0.424316,4.118133,1.22716,1.298087
"ENSMUSG00000054676","1600014C10Rik",11.039037,5.608834,33.271483,12.616689,8.362142,11.214161,12.813804,19.10459,8.134474,9.675155,11.175659,11.375225,14.62347,8.726501
"ENSMUSG00000054679","Srsf12",0.693782,0.242243,3.380695,0.986501,1.176182,0.750165,5.697919,9.075037,1.074435,1.041011,2.652372,1.59518,9.047886,0.932348
"ENSMUSG00000054690","Emcn",3.164589,4.847487,5.104421,7.352499,7.689931,7.187682,3.185345,7.555045,8.348735,9.766591,3.42015,14.380141,7.389675,4.657458
"ENSMUSG00000054693","Adam10",37.944793,85.627154,39.879376,99.814509,50.924139,31.352515,44.517726,59.026334,58.993389,71.902395,75.567626,105.622133,58.036463,80.44705
"ENSMUSG00000054702","Ap1s3",11.500539,40.543428,13.652977,36.835106,27.930307,29.609935,34.143464,15.383868,44.339475,33.56469,25.551617,29.069204,20.448395,36.845657
"ENSMUSG00000054708","Ankrd24",44.743492,79.238015,25.474778,18.831928,95.458763,55.112342,134.929846,51.572304,53.252309,126.918015,20.91677,30.54632,65.945645,36.690038
"ENSMUSG00000054715","Zscan22",5.586108,8.922042,6.92967,10.838267,10.439361,6.009953,8.167246,7.058514,8.520543,9.651385,7.186621,7.312837,15.446854,14.155037
"ENSMUSG00000054716","Zfp771",13.240867,19.043551,32.655137,18.192433,20.223983,33.250414,20.573867,25.178868,23.231728,33.735436,24.7212,17.987075,26.808083,18.203793
"ENSMUSG00000054717","Hmgb2",547.641009,558.46885,671.171866,291.209625,602.092784,158.932671,464.575621,222.181979,570.63075,252.87603,459.53224,264.35577,292.547432,341.000156
"ENSMUSG00000054720","Lrrc8c",7.744297,9.661096,15.812665,16.587816,6.375252,5.654483,10.30329,11.879514,11.066142,14.313049,10.224607,12.21249,16.021127,24.279897
"ENSMUSG00000054723","Vmac",18.573088,41.157329,21.956454,46.103729,30.687584,36.345606,53.696487,51.949955,44.61038,50.410584,12.004102,13.530168,34.052914,30.723335
"ENSMUSG00000054727","1700013H16Rik",0.098391,0,0.448649,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054728","Phactr1",34.912172,48.328988,45.991783,24.699836,32.06932,64.132614,43.637305,32.639407,32.418712,39.458473,10.283345,7.173565,30.582035,20.308275
"ENSMUSG00000054733","Msra",20.830039,6.179353,26.78371,14.43788,5.682757,8.386482,10.181518,12.190638,7.113135,4.091322,9.089193,4.719033,9.710039,7.941574
"ENSMUSG00000054737","Zfp182",0.635811,6.460525,5.201884,5.751832,5.602625,11.071856,10.500115,17.651389,6.827905,12.157887,9.998387,8.293861,9.78178,6.621809
"ENSMUSG00000054745","Gm9955",0,0.897974,0,0,0,0,0,0,0,0,0.483977,0,0,0
"ENSMUSG00000054746","Abca15",0.0244,0,0,0,0,0,0,0,0,0,0,0,0.496849,0
"ENSMUSG00000054752","Fsd1l",33.647846,46.515313,42.153539,26.670927,28.650104,12.064227,35.539769,39.756806,53.862573,46.508649,18.896127,15.29966,44.006031,25.037661
"ENSMUSG00000054753","AU018091",0,0.071931,0,0.377317,0.038451,0.150272,0.019355,0.152099,0.072564,0,0,0.213586,0.027279,0
"ENSMUSG00000054757","Akr1c20",8.409538,0,13.478173,0.445159,0.378145,0,2.181748,0.123456,0.135299,0.132508,2.844816,0,5.012152,0.322593
"ENSMUSG00000054759","Krtap5-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054763","Defb42",0.059756,0,0.362684,0,0.061377,0.83638,0,0,0.235401,0.150917,0.42295,0.268937,4.380352,0.365097
"ENSMUSG00000054764","Mtnr1a",0.125495,0.107294,0.210392,1.554712,0.042828,0.244809,0.130508,9.487536,0.219457,0.372483,0.058785,1.225251,0.365516,1.285924
"ENSMUSG00000054766","Set",292.920893,306.739689,295.679074,258.936641,314.236135,149.749697,149.789725,166.974506,274.064776,222.990873,541.426732,415.053317,308.434853,410.21286
"ENSMUSG00000054770","Kctd18",18.442384,20.433125,15.065513,11.99426,13.087431,13.43253,28.791268,32.502243,16.476517,24.671346,10.412054,12.941513,23.40235,12.410577
"ENSMUSG00000054792","Klhl18",3.889577,7.0447,5.292348,7.03861,4.306707,6.479891,5.994472,8.045662,5.495122,6.52737,6.246963,5.820027,7.542669,7.103272
"ENSMUSG00000054793","Cadm4",58.732743,140.73072,129.541062,136.422206,92.379618,83.883076,142.515756,144.312346,133.594228,168.764952,35.159931,39.725518,161.812363,86.422924
"ENSMUSG00000054808","Actn4",98.869698,200.422163,143.532655,201.544373,142.582233,115.443305,154.072763,161.42057,147.41757,232.86013,95.358994,121.225128,134.434347,206.419981
"ENSMUSG00000054814","Usp46",7.765734,7.143219,8.187599,10.809766,7.044203,2.371427,5.355182,8.36516,5.565581,6.725093,10.138359,7.514802,9.937042,14.340429
"ENSMUSG00000054823","Nsd3",53.655609,68.276656,52.954732,43.166046,45.453692,24.277443,46.966127,49.202517,55.598341,38.815081,44.366045,40.339833,64.59727,49.189667
"ENSMUSG00000054827","Cyp2c50",10.97604,0.145867,17.499261,0.651123,0.078168,0.128249,2.88204,0.045425,0.447721,0.048481,0.438146,0.231952,3.677082,0.079045
"ENSMUSG00000054836","Elp6",17.487197,10.62209,13.262521,10.279917,15.125452,8.359143,10.889629,14.019167,12.504978,8.219291,23.671136,19.744559,13.290346,13.290545
"ENSMUSG00000054843","Atrnl1",9.275501,7.775823,10.37364,16.565978,9.557376,4.127601,6.532899,10.984018,11.227306,11.750805,6.267859,8.525193,6.292092,4.978864
"ENSMUSG00000054850","Smim10l2a",5.721105,8.196895,5.281207,10.582169,6.89511,5.875481,12.336482,32.578343,9.559028,15.210689,15.348373,12.702971,8.897261,14.193393
"ENSMUSG00000054855","Rnd1",0.60169,1.227902,1.645868,6.590601,2.535705,1.824103,3.256386,5.47693,1.828571,4.648224,0.674501,1.4676,0.58475,2.483757
"ENSMUSG00000054863","Fam19a5",14.726395,8.50834,8.169093,1.019934,4.940676,4.436982,2.870736,2.203307,4.437631,1.826602,11.110827,6.583948,2.753332,0.949493
"ENSMUSG00000054871","Tmem158",24.609574,152.665597,51.916537,283.82124,114.146006,206.729981,122.885782,118.573655,211.070462,182.397282,154.681693,159.221413,64.572386,543.323977
"ENSMUSG00000054874","Pcnx3",43.87714,45.429127,46.020816,36.404928,34.479352,71.554324,33.586542,37.309555,39.211432,41.530315,45.154593,42.096809,67.628729,36.537744
